Item de configuração,total_incidentes,dias_com_incidente,media_diaria,max_diario,std_diario,indice_ruido,total_manuais_p2p3,correlacao_risco
IC05741,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00724,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05743,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05744,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00755,1,1,1.0,1,0.0,0.5,2.0,1.0
IC05750,1,1,1.0,1,0.0,0.5,4.0,2.0
IC00747,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00738,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00732,1,1,1.0,1,0.0,0.5,1.0,0.5
IC00721,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00703,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00714,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05759,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05760,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05761,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05763,1,1,1.0,1,0.0,0.5,5.0,2.5
IC05765,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00707,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05696,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05694,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05804,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05641,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05634,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05635,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05636,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05637,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05638,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05639,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05640,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05642,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05632,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05643,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05644,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00778,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05646,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05647,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05648,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05649,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05633,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00779,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05651,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05620,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05613,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05614,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05615,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05616,1,1,1.0,1,0.0,0.5,2.0,1.0
IC05617,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05618,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05619,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05621,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05630,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05622,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05624,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05625,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05626,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05627,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05628,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05629,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05650,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05652,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05693,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05682,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05675,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05676,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05677,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05678,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05679,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05680,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05681,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05683,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05673,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05684,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05685,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05686,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05687,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05689,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05690,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05691,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05674,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05672,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05653,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05661,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05654,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05655,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05656,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05657,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05658,1,1,1.0,1,0.0,0.5,1.0,0.5
IC01184,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05660,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05662,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05671,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05663,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05664,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05666,1,1,1.0,1,0.0,0.5,4.0,2.0
IC05667,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05668,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05669,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05670,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05803,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05805,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06089,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06019,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06003,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06004,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06006,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06008,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06009,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06013,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06017,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06020,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05995,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06021,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06023,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06025,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06027,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06028,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06029,1,1,1.0,1,0.0,0.5,1.0,0.5
IC00514,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05996,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05994,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06034,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05976,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05968,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05969,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05970,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05971,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00532,1,1,1.0,1,0.0,0.5,2.0,1.0
IC05974,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05975,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05977,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05991,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00531,1,1,1.0,1,0.0,0.5,6.0,3.0
IC05981,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05982,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05984,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05985,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05987,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05989,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06032,1,1,1.0,1,0.0,0.5,4.0,2.0
IC00504,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05962,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06080,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06073,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06074,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00346,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06076,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06077,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06078,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06079,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06081,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06071,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06082,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06083,1,1,1.0,1,0.0,0.5,1.0,0.5
IC06084,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06085,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06086,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06087,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06088,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06072,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06070,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06037,1,1,1.0,1,0.0,0.5,1.0,0.5
IC06047,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06038,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06041,1,1,1.0,1,0.0,0.5,1.0,0.5
IC00424,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06043,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06044,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06045,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06046,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06053,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00368,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06054,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06056,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06057,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06058,1,1,1.0,1,0.0,0.5,0.0,0.0
IC06060,1,1,1.0,1,0.0,0.5,1.0,0.5
IC06062,1,1,1.0,1,0.0,0.5,2.0,1.0
IC06065,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05963,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05961,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00692,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05841,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00682,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05833,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05834,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05835,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05837,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00680,1,1,1.0,1,0.0,0.5,147.0,73.5
IC05840,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05842,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05830,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05843,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05844,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05845,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05846,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05847,1,1,1.0,1,0.0,0.5,1.0,0.5
IC00667,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05851,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05831,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05829,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00666,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00690,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05807,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05808,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05810,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05811,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05812,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05813,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05815,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00688,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05828,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05819,1,1,1.0,1,0.0,0.5,4.0,2.0
IC05820,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05821,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05822,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00687,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05826,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05827,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05855,1,1,1.0,1,0.0,0.5,3.0,1.5
IC00631,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00533,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00536,1,1,1.0,1,0.0,0.5,3.0,1.5
IC05919,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05920,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05924,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00549,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00538,1,1,1.0,1,0.0,0.5,7.0,3.5
IC05928,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00537,1,1,1.0,1,0.0,0.5,8.0,4.0
IC05936,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05916,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00534,1,1,1.0,1,0.0,0.5,4.0,2.0
IC05944,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05945,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05952,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05953,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05954,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05959,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05918,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05910,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00626,1,1,1.0,1,0.0,0.5,10.0,5.0
IC05889,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05870,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00622,1,1,1.0,1,0.0,0.5,64.0,32.0
IC05874,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00618,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05881,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05884,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05886,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05891,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00608,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05893,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05896,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05898,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05900,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00611,1,1,1.0,1,0.0,0.5,40.0,20.0
IC05903,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05905,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04807,1,1,1.0,1,0.0,0.5,1.0,0.5
IC01289,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04805,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03283,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02129,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02128,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02127,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02126,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03279,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03280,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03282,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03284,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03295,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02122,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03288,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03289,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03290,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03291,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03292,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02120,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02130,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02131,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02132,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02133,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02149,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02148,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03253,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02147,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02146,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03256,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02144,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03259,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03260,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02142,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03263,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03264,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03265,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02139,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02136,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02119,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03296,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02150,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03327,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03320,1,1,1.0,1,0.0,0.5,1.0,0.5
IC02098,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03322,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02097,1,1,1.0,1,0.0,0.5,3.0,1.5
IC02096,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02095,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03326,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03328,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02116,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03329,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03330,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02094,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03332,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03333,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03335,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02088,1,1,1.0,1,0.0,0.5,1.0,0.5
IC02099,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03317,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03316,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03315,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03298,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02115,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02114,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03301,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02111,1,1,1.0,1,0.0,0.5,3.0,1.5
IC02110,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03305,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03306,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02109,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03308,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02106,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03310,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03311,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03313,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02104,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03250,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02151,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03338,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02249,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03180,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03181,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03183,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02250,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03187,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03188,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03189,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02246,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02233,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02244,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02243,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02241,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02240,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02239,1,1,1.0,1,0.0,0.5,1.0,0.5
IC02235,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02234,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02254,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03178,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02259,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02260,1,1,1.0,1,0.0,0.5,2.0,1.0
IC02278,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02276,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03159,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02275,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03161,1,1,1.0,1,0.0,0.5,2.0,1.0
IC03162,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03163,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03164,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02273,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02272,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03169,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03170,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02268,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03174,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02262,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03199,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03201,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02152,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02168,1,1,1.0,1,0.0,0.5,4.0,2.0
IC03226,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03228,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03230,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03231,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03232,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02176,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02170,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03237,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03202,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03238,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02162,1,1,1.0,1,0.0,0.5,2.0,1.0
IC03241,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02159,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02157,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02156,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02155,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03225,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02186,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02192,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02193,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02227,1,1,1.0,1,0.0,0.5,2.0,1.0
IC02226,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02224,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03207,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03208,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02223,1,1,1.0,1,0.0,0.5,2.0,1.0
IC02220,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02217,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03212,1,1,1.0,1,0.0,0.5,1.0,0.5
IC02210,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02203,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03216,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03218,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02200,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02199,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03337,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02087,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04804,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03454,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03446,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03447,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03448,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03450,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03451,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03452,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02038,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03455,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03464,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03456,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03457,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03458,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03459,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03460,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03461,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03462,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03445,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03444,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03443,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03442,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03424,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03428,1,1,1.0,1,0.0,0.5,1.0,0.5
IC03429,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03430,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02042,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03432,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03433,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03434,1,1,1.0,1,0.0,0.5,0.0,0.0
IC03435,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02041,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02040,1,1,1.0,1,0.0,0.5,0.0,0.0
